sample_time,observation_number,height_m,status,rc_throttle
2026-02-03T15:58:47.712580+00:00,1661,1.8066,READY | CRUISE_DIRECTION_MODE,1480.0
2026-02-03T15:58:47.912580+00:00,1663,1.8066,READY | CRUISE_DIRECTION_MODE,1482.0
2026-02-03T15:58:48.112580+00:00,1665,1.8066,READY | CRUISE_DIRECTION_MODE,1410.0
2026-02-03T15:58:48.312580+00:00,1667,1.8066,READY | CRUISE_DIRECTION_MODE,1412.0
2026-02-03T15:58:48.512580+00:00,1669,1.8066,READY | CRUISE_DIRECTION_MODE,1412.0
2026-02-03T15:58:48.712580+00:00,1671,1.8066,READY | CRUISE_DIRECTION_MODE,1418.0
2026-02-03T15:58:48.912580+00:00,1673,1.8066,READY | CRUISE_DIRECTION_MODE,1437.0
2026-02-03T15:58:49.112580+00:00,1675,1.8066,READY | CRUISE_DIRECTION_MODE,1439.0
2026-02-03T15:58:49.312580+00:00,1677,1.8066,READY | CRUISE_DIRECTION_MODE,1436.0
2026-02-03T15:58:49.512580+00:00,1679,1.8066,READY | CRUISE_DIRECTION_MODE,1429.0
2026-02-03T15:58:49.712580+00:00,1681,1.8066,READY | CRUISE_DIRECTION_MODE,1430.0
2026-02-03T15:58:49.912580+00:00,1683,1.8066,READY | CRUISE_DIRECTION_MODE,1430.0
2026-02-03T15:58:50.112580+00:00,1685,1.8066,READY | CRUISE_DIRECTION_MODE,1435.0
2026-02-03T15:58:50.312580+00:00,1687,1.8066,READY | CRUISE_DIRECTION_MODE,1435.0
2026-02-03T15:58:50.512580+00:00,1689,1.8066,READY | CRUISE_DIRECTION_MODE,1435.0
2026-02-03T15:58:50.712580+00:00,1691,1.8066,READY | CRUISE_DIRECTION_MODE,1434.0
2026-02-03T15:58:50.912580+00:00,1693,1.8066,READY | CRUISE_DIRECTION_MODE,1473.0
2026-02-03T15:58:51.112580+00:00,1695,1.8066,READY | CRUISE_DIRECTION_MODE,1473.0
2026-02-03T15:58:51.312580+00:00,1697,1.8066,READY | CRUISE_DIRECTION_MODE,1480.0
2026-02-03T15:58:51.512580+00:00,1699,1.8066,READY | CRUISE_DIRECTION_MODE,1467.0
2026-02-03T15:58:51.712580+00:00,1701,1.8066,READY | CRUISE_DIRECTION_MODE,1468.0
2026-02-03T15:58:51.912580+00:00,1703,1.8066,READY | CRUISE_DIRECTION_MODE,1465.0
2026-02-03T15:58:52.112580+00:00,1705,1.8066,READY | CRUISE_DIRECTION_MODE,1466.0
2026-02-03T15:58:52.312580+00:00,1707,1.8066,READY | CRUISE_DIRECTION_MODE,1465.0
2026-02-03T15:58:52.512580+00:00,1709,1.8066,READY | CRUISE_DIRECTION_MODE,1464.0
2026-02-03T15:58:52.712580+00:00,1711,1.8066,READY | CRUISE_DIRECTION_MODE,1465.0
2026-02-03T15:58:52.912580+00:00,1713,1.8066,READY | CRUISE_DIRECTION_MODE,1421.0
2026-02-03T15:58:53.112580+00:00,1715,1.8066,READY | CRUISE_DIRECTION_MODE,1450.0
2026-02-03T15:58:53.312580+00:00,1717,1.8066,READY | CRUISE_DIRECTION_MODE,1449.0
2026-02-03T15:58:53.512580+00:00,1719,1.8066,READY | CRUISE_DIRECTION_MODE,1448.0
2026-02-03T15:58:53.712580+00:00,1721,1.8066,READY | CRUISE_DIRECTION_MODE,1449.0
2026-02-03T15:58:53.912580+00:00,1723,1.8066,READY | CRUISE_DIRECTION_MODE,1449.0
2026-02-03T15:58:54.112580+00:00,1725,1.8066,READY | CRUISE_DIRECTION_MODE,1448.0
2026-02-03T15:58:54.312580+00:00,1727,1.8066,READY | CRUISE_DIRECTION_MODE,1451.0
2026-02-03T15:58:54.512580+00:00,1729,1.8066,READY | CRUISE_DIRECTION_MODE,1451.0
